[INFO] 2018-03-22 16:37:50,958 ExtentManager setUp - Running Mobile banking API Automation testing on mPAY 4.0
[INFO] 2018-03-22 16:37:58,563 ExtentManager sendReq - Hmaced Request : 8d5f6e80cdb82eee080be3accac857c8c0aa2808dfae35c978eeae19b93f02be*!9894060407APIM;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;180655333386824099187530675701764458460
[INFO] 2018-03-22 16:38:00,286 ExtentManager sendReq - Response received from Server : IM00;2011XXXXX800005*9060801#5012XXXXXX849822*9060802#5012XXXXXX849800*9060803#2011XXXXX800065*9060804#5012XXXXXX849862*9060805#5012XXXXXX849860*9060806#5012XXXXXX349826*9060807#5012XXXXXX349283*9060808#5012XXXXXX000000*9060809#2478XXXXXX983269*9060805;1;N;22/03/2018 16:39;TXNID:808116245116;BID:C463795
[INFO] 2018-03-22 16:38:00,287 ExtentManager sendReq - Transaction ID : 808116245116
[INFO] 2018-03-22 16:38:00,289 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:00,296 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:00,297 ExtentManager sendReq - Request : Retrieve MMID
[INFO] 2018-03-22 16:38:00,300 ExtentManager sendReq - Hmaced Request : 9e1e547d14b562ce82ec3ba4658cb0cb0b383335166e1b24e57ca1d995d3eb5d*!9894060407APS6;Y;15316170605690416310253121025515855714;2478623864983269;463795;123457;4.0;2478623864983269;81146860095499019209574757769517777368
[INFO] 2018-03-22 16:38:01,567 ExtentManager sendReq - Response received from Server : S600;Your MMID allotted for the A/C No. XXXXXXXX3269 is 9060805.You can Send and Receive Money through IMPS option in Mobile Banking.;22/03/2018 16:39;TXNID:808116245117;BID:C463795
[INFO] 2018-03-22 16:38:01,568 ExtentManager sendReq - Transaction ID : 808116245117
[INFO] 2018-03-22 16:38:01,569 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:01,576 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:01,577 ExtentManager sendReq - Request : Generate MMID
[INFO] 2018-03-22 16:38:01,580 ExtentManager sendReq - Hmaced Request : bf2530db0e2f5c85e96849cf1b2277fe914a1fb961f48521808d3425b289eea8*!9894060407APIM;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;174270948082517318553648640768192313685
[INFO] 2018-03-22 16:38:03,044 ExtentManager sendReq - Response received from Server : IM00;2011XXXXX800005*9060801#5012XXXXXX849822*9060802#5012XXXXXX849800*9060803#2011XXXXX800065*9060804#2478XXXXXX983269*9060805#5012XXXXXX849862*9060805#5012XXXXXX849860*9060806#5012XXXXXX349826*9060807#5012XXXXXX349283*9060808#5012XXXXXX000000*9060809;1;N;22/03/2018 16:39;TXNID:808116245118;BID:C463795
[INFO] 2018-03-22 16:38:03,046 ExtentManager sendReq - Transaction ID : 808116245118
[INFO] 2018-03-22 16:38:03,047 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:03,048 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:03,048 ExtentManager sendReq - Request : Cancel MMID All
[INFO] 2018-03-22 16:38:03,051 ExtentManager sendReq - Hmaced Request : 8c2bf7561cbf8a0f658322e3d2c8c16ad1d3f67dd984556cfe9b4074151fc48b*!9894060407APRC;Y;15316170605690416310253121025515855714;ALL;463795;123457;4.0;2478623864983269;122372861249826298014139502696698718828
[INFO] 2018-03-22 16:38:04,435 ExtentManager sendReq - Response received from Server : RC00;IMPS Cancelled successfully;22/03/2018 16:39;TXNID:808116245119;BID:C463795
[INFO] 2018-03-22 16:38:04,436 ExtentManager sendReq - Transaction ID : 808116245119
[INFO] 2018-03-22 16:38:04,437 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:04,444 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:04,445 ExtentManager sendReq - Request : Generate MMID
[INFO] 2018-03-22 16:38:04,447 ExtentManager sendReq - Hmaced Request : 500f492c5d7832f60c73a4578b684fc62e7456e88590e732571f4ce5621e8ebb*!9894060407APIM;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;160738782514159242643207912940052472271
[INFO] 2018-03-22 16:38:06,667 ExtentManager sendReq - Response received from Server : IM00;2011XXXXX800005*9060451#2011XXXXX800065*9060891#2478XXXXXX983269*9060674#5012XXXXXX000000*9060708#5012XXXXXX349826*9060781#5012XXXXXX849800*9060351#5012XXXXXX849822*9060007#5012XXXXXX849860*9060288#5012XXXXXX849862*9060030#5012XXXXXX349283*9060769;1;N;22/03/2018 16:39;TXNID:808116245120;BID:C463795
[INFO] 2018-03-22 16:38:06,667 ExtentManager sendReq - Transaction ID : 808116245120
[INFO] 2018-03-22 16:38:06,668 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:06,669 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:06,669 ExtentManager sendReq - Request : Cancel MMID Single
[INFO] 2018-03-22 16:38:06,672 ExtentManager sendReq - Hmaced Request : de0f1f1713a92ff72d84efcdbf1f420c3e5339f9b6a6cd2a614ee7a42db4a17f*!9894060407APRC;Y;15316170605690416310253121025515855714;2478623864983269;463795;123457;4.0;2478623864983269;8016057790137773040303459228061256627
[INFO] 2018-03-22 16:38:07,959 ExtentManager sendReq - Response received from Server : RC00;Your MMID 9060674 allotted for the A/C No. XXXXXXXX3269 is cancelled.;22/03/2018 16:39;TXNID:808116245121;BID:C463795
[INFO] 2018-03-22 16:38:07,960 ExtentManager sendReq - Transaction ID : 808116245121
[INFO] 2018-03-22 16:38:07,961 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:07,968 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:07,969 ExtentManager sendReq - Request : Email ID fetch
[INFO] 2018-03-22 16:38:07,971 ExtentManager sendReq - Hmaced Request : be6983f3fcb5866b4247a351d39fb9787adc68d84fa6af772c620195d3cf5115*!9894060407APZ6;Y;15316170605690416310253121025515855714;463795;123457;4.0;2478623864983269;27237255615978186820253302762522862750
[INFO] 2018-03-22 16:38:12,732 ExtentManager sendReq - Response received from Server : Z600;abc@fss.com;22/03/2018 16:39;TXNID:808116245122;BID:C463795
[INFO] 2018-03-22 16:38:12,733 ExtentManager sendReq - Transaction ID : 808116245122
[INFO] 2018-03-22 16:38:12,734 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:12,740 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:12,741 ExtentManager sendReq - Request : Email ID Fetch
[INFO] 2018-03-22 16:38:12,744 ExtentManager sendReq - Hmaced Request : 8eedbd4165306abd6fe9d903349add22157a2192ade27c5ef3a5c500d219f577*!9894060407APZ3;Y;15316170605690416310253121025515855714;abc@fss.com;463795;123457;4.0;2478623864983269;159106134851926400810763215527319412451
[INFO] 2018-03-22 16:38:15,866 ExtentManager sendReq - Response received from Server : Z300;Your E-mail ID configured successfully;22/03/2018 16:39;TXNID:808116245123;BID:C463795
[INFO] 2018-03-22 16:38:15,867 ExtentManager sendReq - Transaction ID : 808116245123
[INFO] 2018-03-22 16:38:15,868 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:15,872 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:15,873 ExtentManager sendReq - Request : Cheque status
[INFO] 2018-03-22 16:38:15,875 ExtentManager sendReq - Hmaced Request : 2f09500c281b7a2481d09025881d72e355b3ab52a557e07ea247b84f5cddab2a*!9894060407APLW;Y;15316170605690416310253121025515855714;123456;463795;123457;4.0;2478623864983269;42646563174175365277586320829785662712
[INFO] 2018-03-22 16:38:18,077 ExtentManager sendReq - Response received from Server : LW00;Your cheque (123456) has been ;22/03/2018 16:39;TXNID:808116245124;BID:C463795
[INFO] 2018-03-22 16:38:18,078 ExtentManager sendReq - Transaction ID : 808116245124
[INFO] 2018-03-22 16:38:18,079 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:18,085 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:18,085 ExtentManager sendReq - Request : Account Fetch
[INFO] 2018-03-22 16:38:18,088 ExtentManager sendReq - Hmaced Request : fc0e1801d649f906c53bbe9c30221b122b59bea8e10b5a47db9d323b3cefa405*!9894060407APSY;2;463795;123457;4.0;0;64032882724687726461187644018788358573
[INFO] 2018-03-22 16:38:22,399 ExtentManager sendReq - Response received from Server : SY00;N;test;2;6;5012432476849862*10#5012432476849860*10#5012432476849800*10#201150050800005*20#5012432470000000*10#5012432472349283*10;Y;TXNID:808116245125;BID:C463795
[INFO] 2018-03-22 16:38:22,400 ExtentManager sendReq - Transaction ID : 808116245125
[INFO] 2018-03-22 16:38:22,400 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:22,406 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:22,407 ExtentManager sendReq - Request : Stop Cheque
[INFO] 2018-03-22 16:38:22,409 ExtentManager sendReq - Hmaced Request : a651b57614af8119579379a0fcac3197d5bb10df95596128f33802d3fe3bcd8a*!9894060407APL4;Y;15316170605690416310253121025515855714;123456;463795;123457;4.0;2478623864983269;140840810689312581402615211529042035251
[INFO] 2018-03-22 16:38:24,192 ExtentManager sendReq - Response received from Server : L400;Stop Payment request issued for Cheque no. 123456 (a/c no. XXXXXXXX3269) has been executed successfully.;22/03/2018 16:39;TXNID:808116245126;BID:C463795
[INFO] 2018-03-22 16:38:24,193 ExtentManager sendReq - Transaction ID : 808116245126
[INFO] 2018-03-22 16:38:24,193 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 16:38:24,199 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 16:38:24,200 ExtentManager sendReq - Request : Change Login Password
[INFO] 2018-03-22 16:38:24,203 ExtentManager sendReq - Hmaced Request : fe5965be0f4aaff9dd51077a0cd17becc754a9819a9cdaea1a4b8de9fc9d92b0*!9894060407APP5;8609547570776098518502128580812621291;463795;123457;4.0;0;163157343271722134319970755649032773115
[INFO] 2018-03-22 16:38:27,361 ExtentManager sendReq - Response received from Server : P500;Login password has been changed successfully;1234;22/03/2018 16:39;TXNID:808116245127;BID:C463795
[INFO] 2018-03-22 16:38:27,362 ExtentManager sendReq - Transaction ID : 808116245127
[INFO] 2018-03-22 16:38:27,362 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:45,022 ExtentManager setUp - Running Mobile banking API Automation testing on mPAY 4.0

[INFO] 2018-03-22 17:02:45,164 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:45,164 ExtentManager sendReq - Request : IMPSP2PInstantPayment
[INFO] 2018-03-22 17:02:45,825 ExtentManager sendReq - Hmaced Request : ba9b737e5b60bc26cdeb13dd0c4e10d5670f5959e0cc6da4ed7929905089e4dc*!9894060407APQI;Y;15316170605690416310253121025515855714;9352478845;9240123;7;dfsjh;463795;123457;4.0;2478623864983269;116508282087256523506699229793642580150
[INFO] 2018-03-22 17:02:47,540 ExtentManager sendReq - Response received from Server : QI09;Register for IMPS to proceed with the transaction.;22/03/2018 17:03;TXNID:808117245128;BID:C463795
[INFO] 2018-03-22 17:02:47,541 ExtentManager sendReq - Transaction ID : 808117245128
[INFO] 2018-03-22 17:02:47,541 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:47,563 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:47,564 ExtentManager sendReq - Request : IMPSP2AInstantPayment
[INFO] 2018-03-22 17:02:47,566 ExtentManager sendReq - Hmaced Request : fc589169b4bf98a8c8e49ead9760f370ec6595f33a59a31a8010de1dbe9e3f14*!9894060407APK1;Y;15316170605690416310253121025515855714;3727163937362819373;SA;HDFC0000001;10;tehry;463795;123457;4.0;2478623864983269;12145338239914783949550613059460517075
[INFO] 2018-03-22 17:02:49,124 ExtentManager sendReq - Response received from Server : K109;Register for IMPS to proceed with the transaction.;22/03/2018 17:03;TXNID:808117245129;BID:C463795
[INFO] 2018-03-22 17:02:49,125 ExtentManager sendReq - Transaction ID : 808117245129
[INFO] 2018-03-22 17:02:49,126 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:49,135 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:49,136 ExtentManager sendReq - Request : IMPSP2UInstantPayment
[INFO] 2018-03-22 17:02:49,139 ExtentManager sendReq - Hmaced Request : 18fe6144a57c51c47e3c9b54b29436cc35d06c68eae8938a0420245c47f1af6d*!9894060407APQI;Y;15316170605690416310253121025515855714;;SA;;;463795;123457;4.0;2478623864983269;116050525506710845532183705376458581535
[INFO] 2018-03-22 17:02:49,588 ExtentManager sendReq - Response received from Server : QI09;Please enter a valid Beneficiary MMID to proceed with the transaction.;22/03/2018 17:03;TXNID:808117245130;BID:C463795
[INFO] 2018-03-22 17:02:49,589 ExtentManager sendReq - Transaction ID : 808117245130
[INFO] 2018-03-22 17:02:49,590 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:49,598 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:49,599 ExtentManager sendReq - Request : IMPSP2PAddBeneficiary
[INFO] 2018-03-22 17:02:49,603 ExtentManager sendReq - Hmaced Request : c803a4eef15987a4c91ee43e95dcaee1d7862437a1b48025479174cac8333f9d*!9894060407APW1;Y;15316170605690416310253121025515855714;9240143;9372616576;yashuuuu;463795;123457;4.0;null;176452876698899195277022729968606744386
[INFO] 2018-03-22 17:02:50,762 ExtentManager sendReq - Response received from Server : W1AF;Your Mobile Number is not registered for TMB Mconnect. Please contact your branch;22/03/2018 17:03;TXNID:808117245131;BID:C463795
[INFO] 2018-03-22 17:02:50,763 ExtentManager sendReq - Transaction ID : 808117245131
[INFO] 2018-03-22 17:02:50,764 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:50,773 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:50,773 ExtentManager sendReq - Request : IMPSP2PAddBeneficiaryconfirmation
[INFO] 2018-03-22 17:02:50,777 ExtentManager sendReq - Hmaced Request : 70da605e4d8503f46bb73e1e0c860594c982ce4ebf552557e3a03e67c50f32aa*!9894060407APW2;Y;15316170605690416310253121025515855714;9240143;9372616576;yashuuuu;463795;123457;4.0;2478623864983269;16080037753777729133849536337470509906
[INFO] 2018-03-22 17:02:51,732 ExtentManager sendReq - Response received from Server : W209;Register for IMPS to proceed with the transaction.;22/03/2018 17:03;TXNID:808117245132;BID:C463795
[INFO] 2018-03-22 17:02:51,733 ExtentManager sendReq - Transaction ID : 808117245132
[INFO] 2018-03-22 17:02:51,734 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:51,741 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:51,745 ExtentManager sendReq - Request : IMPSP2PBeneficiarySearchListenquiry
[INFO] 2018-03-22 17:02:51,747 ExtentManager sendReq - Hmaced Request : 9e10f658da7fc1c0bbbd926b140c819ac92c75e0e85392c3ec149e15522109fc*!9894060407APD9;Y;15316170605690416310253121025515855714;niiki;001;463795;123457;4.0;2478623864983269;48098214471401330406609317598017458592
[INFO] 2018-03-22 17:02:53,022 ExtentManager sendReq - Response received from Server : D901;Beneficiary niiki not found.;22/03/2018 17:03;TXNID:808117245133;BID:C463795
[INFO] 2018-03-22 17:02:53,023 ExtentManager sendReq - Transaction ID : 808117245133
[INFO] 2018-03-22 17:02:53,024 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:53,031 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:53,032 ExtentManager sendReq - Request : IMPSP2PDeleteBeneficiaryListenquiry
[INFO] 2018-03-22 17:02:53,035 ExtentManager sendReq - Hmaced Request : 7983df3ad56e65d2800d9117e93bf59ca2cd5640d816e68e2eafd907c48a5929*!9894060407AP5L;Y;15316170605690416310253121025515855714;;001;463795;123457;4.0;2478623864983269;8879282864816697581210497361402704285
[INFO] 2018-03-22 17:02:54,280 ExtentManager sendReq - Response received from Server : 5L01;You are yet to register a beneficiary;22/03/2018 17:03;TXNID:808117245134;BID:C463795
[INFO] 2018-03-22 17:02:54,281 ExtentManager sendReq - Transaction ID : 808117245134
[INFO] 2018-03-22 17:02:54,281 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:54,287 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:54,288 ExtentManager sendReq - Request : IMPSP2PDeleteBeneficiaryConfirmation
[INFO] 2018-03-22 17:02:54,290 ExtentManager sendReq - Hmaced Request : 8da351354b8b9fa619e1f06dbf430db511e060e6b6c3d8d53110551eb861c389*!9894060407AP5L;Y;15316170605690416310253121025515855714;;001;463795;123457;4.0;2478623864983269;109468702608858568695676147869989128018
[INFO] 2018-03-22 17:02:55,647 ExtentManager sendReq - Response received from Server : 5L01;You are yet to register a beneficiary;22/03/2018 17:04;TXNID:808117245135;BID:C463795
[INFO] 2018-03-22 17:02:55,648 ExtentManager sendReq - Transaction ID : 808117245135
[INFO] 2018-03-22 17:02:55,649 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:55,655 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:55,657 ExtentManager sendReq - Request : IMPSP2PBeneficiaryPaymentListenquiry
[INFO] 2018-03-22 17:02:55,660 ExtentManager sendReq - Hmaced Request : 1bfe8a15a5a831553dad48d6458c0325ed90466779b287f368cb0b1e10b8bfb2*!9894060407APW3;Y;15316170605690416310253121025515855714;P;niiki;001;463795;123457;4.0;2478623864983269;47146684141552990307933053211013347695
[INFO] 2018-03-22 17:02:56,715 ExtentManager sendReq - Response received from Server : W309;Register for IMPS to proceed with the transaction.;22/03/2018 17:04;TXNID:808117245136;BID:C463795
[INFO] 2018-03-22 17:02:56,716 ExtentManager sendReq - Transaction ID : 808117245136
[INFO] 2018-03-22 17:02:56,717 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:56,724 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:56,724 ExtentManager sendReq - Request : IMPSP2PBeneficiaryPaymentConfirmation
[INFO] 2018-03-22 17:02:56,727 ExtentManager sendReq - Hmaced Request : 8b59644830e57f2b6e63a169248c2e3d52afd16bb29e2654c496feda5d42ec78*!9894060407APW4;Y;15316170605690416310253121025515855714;20;trans;yashuuuu;463795;123457;4.0;2478623864983269;86699719212036194911674647224658190934
[INFO] 2018-03-22 17:02:57,880 ExtentManager sendReq - Response received from Server : W409;Register for IMPS to proceed with the transaction.;22/03/2018 17:04;TXNID:808117245137;BID:C463795
[INFO] 2018-03-22 17:02:57,880 ExtentManager sendReq - Transaction ID : 808117245137
[INFO] 2018-03-22 17:02:57,881 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:57,884 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:57,884 ExtentManager sendReq - Request : IMPSP2AAddBeneficiary
[INFO] 2018-03-22 17:02:57,885 ExtentManager sendReq - Hmaced Request : 9a47284d71eab2191779b99d767e2b73b5d4e6120ed559687ffec8024e192872*!9894060407APK2;Y;15316170605690416310253121025515855714;6473839242827281547;SA;HDFC0000002;nickii;463795;123457;4.0;2478623864983269;144457862149737081995188502991416334651
[INFO] 2018-03-22 17:02:59,350 ExtentManager sendReq - Response received from Server : K209;Register for IMPS to proceed with the transaction.;22/03/2018 17:04;TXNID:808117245138;BID:C463795
[INFO] 2018-03-22 17:02:59,350 ExtentManager sendReq - Transaction ID : 808117245138
[INFO] 2018-03-22 17:02:59,351 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:02:59,356 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:02:59,357 ExtentManager sendReq - Request : IMPSP2AAddBeneficiaryconfirmation
[INFO] 2018-03-22 17:02:59,359 ExtentManager sendReq - Hmaced Request : f06ece01a33e2be50aeafb00d617c0b292136c4094e3409b43c9f34b0b907baa*!9894060407APK3;Y;15316170605690416310253121025515855714;6473839242827281547;SA;HDFC0000002;nickii;463795;123457;4.0;2478623864983269;131164710151329188437695571082019043122
[INFO] 2018-03-22 17:03:01,137 ExtentManager sendReq - Response received from Server : K300;Beneficiary nickii added successfully;22/03/2018 17:04;TXNID:808117245139;BID:C463795
[INFO] 2018-03-22 17:03:01,138 ExtentManager sendReq - Transaction ID : 808117245139
[INFO] 2018-03-22 17:03:01,138 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-22 17:03:01,144 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-22 17:03:01,149 ExtentManager sendReq - Request : IMPSP2ABeneficiarySearchListenquiry
[INFO] 2018-03-22 17:03:01,151 ExtentManager sendReq - Hmaced Request : db82d8037d2d1e4cc7df353330877fb778e72d324de2aebd8146e5a92f4f337d*!9894060407APD9;Y;15316170605690416310253121025515855714;;001;463795;123457;4.0;2478623864983269;53912502816450155326104236283958787722
[INFO] 2018-03-22 17:03:02,221 ExtentManager sendReq - Response received from Server : D901;You are yet to register a beneficiary;22/03/2018 17:04;TXNID:808117245140;BID:C463795
[INFO] 2018-03-22 17:03:02,222 ExtentManager sendReq - Transaction ID : 808117245140
